,Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
389,26592239,10/30/2013 08:26:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11221.0,1104 GATES AVENUE,GATES AVENUE,BROADWAY,BUSHWICK AVENUE,,,ADDRESS,BROOKLYN,,,Open,,,04 BROOKLYN,BROOKLYN,1006059.0,190745.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69020086463977,-73.92135843661717,"(40.69020086463977, -73.92135843661717)"
390,26594397,10/30/2013 08:24:36 PM,10/30/2013 11:19:14 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11419.0,116-04 ATLANTIC AVENUE,ATLANTIC AVENUE,116 STREET,117 STREET,,,ADDRESS,SOUTH RICHMOND HILL,,Precinct,Closed,10/31/2013 04:24:36 AM,10/30/2013 11:19:14 PM,09 QUEENS,QUEENS,1031288.0,191941.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69338547588754,-73.8303764336849,"(40.69338547588754, -73.8303764336849)"
391,26590920,10/30/2013 08:24:21 PM,,DOT,Department of Transportation,Street Sign - Damaged,Street Cleaning - ASP,Street,11219.0,1351 43 STREET,43 STREET,13 AVENUE,14 AVENUE,,,ADDRESS,BROOKLYN,,,Open,11/13/2013 08:24:21 PM,,12 BROOKLYN,BROOKLYN,987720.0,171614.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63771670013649,-73.98749729189788,"(40.63771670013649, -73.98749729189788)"
392,26593501,10/30/2013 08:22:56 PM,10/30/2013 10:58:07 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11210.0,,,,,AVENUE K,NEW YORK AVENUE,INTERSECTION,BROOKLYN,,Precinct,Closed,10/31/2013 04:22:56 AM,10/30/2013 10:58:07 PM,18 BROOKLYN,BROOKLYN,999914.0,166876.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.624698723679366,-73.94357226669557,"(40.624698723679366, -73.94357226669557)"
393,26594554,10/30/2013 08:22:31 PM,,DOT,Department of Transportation,Street Sign - Damaged,Street Cleaning - ASP,Street,11219.0,1358 43 STREET,43 STREET,13 AVENUE,14 AVENUE,,,ADDRESS,BROOKLYN,,,Open,11/13/2013 08:22:31 PM,,12 BROOKLYN,BROOKLYN,987751.0,171582.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6376288547655,-73.98738561283976,"(40.6376288547655, -73.98738561283976)"
394,26592744,10/30/2013 08:22:26 PM,,DPR,Department of Parks and Recreation,Dead Tree,Dead/Dying Tree,Street,11365.0,58-41 187 STREET,187 STREET,58 AVENUE,LONG ISLAND EXPRESSWAY,,,ADDRESS,FRESH MEADOWS,,,Open,11/04/2013 08:22:26 PM,,11 QUEENS,QUEENS,1042964.0,209572.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74170843740499,-73.78811801284618,"(40.74170843740499, -73.78811801284618)"
395,26595806,10/30/2013 08:20:00 PM,10/30/2013 08:40:00 PM,DOT,Department of Transportation,Traffic Signal Condition,LED Lense,,10472.0,,,,,ELDER AVENUE,WESTCHESTER AVENUE,INTERSECTION,BRONX,,,Closed,,10/30/2013 08:40:00 PM,09 BRONX,BRONX,1017689.0,241175.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.828581837850024,-73.87917076783573,"(40.82858183785002, -73.87917076783573)"
396,26594553,10/30/2013 08:19:15 PM,,DOT,Department of Transportation,Street Sign - Damaged,"No Parking, Standing, Stopping",Street,11219.0,1405 43 STREET,43 STREET,14 AVENUE,15 AVENUE,,,ADDRESS,BROOKLYN,,,Open,11/13/2013 08:19:15 PM,,12 BROOKLYN,BROOKLYN,988130.0,171289.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63682447433335,-73.9860202135815,"(40.63682447433335, -73.9860202135815)"
397,26590645,10/30/2013 08:18:46 PM,,DCA,Department of Consumer Affairs,Consumer Complaint,Overcharge,,11101.0,,,,,47 AVENUE,30 PLACE,INTERSECTION,LONG ISLAND CITY,,,Open,11/03/2013 08:18:46 PM,,02 QUEENS,QUEENS,1001784.0,210049.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.743195204158454,-73.93672346681983,"(40.74319520415845, -73.93672346681983)"
398,26594138,10/30/2013 08:18:40 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Mouse Sighting,3+ Family Apt. Building,10031.0,624 WEST 139 STREET,WEST 139 STREET,BROADWAY,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,,Pending,11/29/2013 08:18:40 PM,10/30/2013 08:26:43 PM,09 MANHATTAN,MANHATTAN,996988.0,239104.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.822951647338016,-73.95397613211398,"(40.822951647338016, -73.95397613211398)"
399,26595549,10/30/2013 08:17:33 PM,,DOT,Department of Transportation,Street Sign - Damaged,Street Cleaning - ASP,Street,11219.0,1402 43 STREET,43 STREET,14 AVENUE,15 AVENUE,,,ADDRESS,BROOKLYN,,,Open,11/13/2013 08:17:33 PM,,12 BROOKLYN,BROOKLYN,988118.0,171291.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63682996915549,-73.98606344888712,"(40.63682996915549, -73.98606344888712)"
400,26591078,10/30/2013 08:17:10 PM,,DOHMH,Department of Health and Mental Hygiene,Asbestos,,3+ Family Apartment Building,11694.0,160 BEACH 117 STREET,BEACH 117 STREET,OCEAN PROMENADE,ROCKAWAY BEACH BOULEVARD,,,ADDRESS,ROCKAWAY PARK,,,Open,12/14/2013 08:17:10 PM,,14 QUEENS,QUEENS,1029358.0,150151.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.57869108504784,-73.83761554298714,"(40.578691085047836, -73.83761554298714)"
401,26590303,10/30/2013 08:17:00 PM,,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10464.0,207 CITY ISLAND AVENUE,CITY ISLAND AVENUE,WINTERS STREET,CENTRE STREET,,,ADDRESS,BRONX,,,Open,,,10 BRONX,BRONX,1043654.0,246851.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84402429998018,-73.7852982787781,"(40.84402429998018, -73.78529827877809)"
402,26593213,10/30/2013 08:16:00 PM,,DEP,Department of Environmental Protection,Sewer,Sewer Backup (Use Comments) (SA),,11415.0,125 82 AVENUE,82 AVENUE,LONG ISLAND RAILROAD,AUSTIN STREET,,,ADDRESS,Kew Gardens,,,Open,,,09 QUEENS,QUEENS,1030909.0,198316.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71088533032896,-73.83169897230006,"(40.71088533032896, -73.83169897230007)"
403,26592483,10/30/2013 08:15:05 PM,,DOT,Department of Transportation,Street Sign - Damaged,Street Cleaning - ASP,Street,11204.0,1629 43 STREET,43 STREET,16 AVENUE,17 AVENUE,,,ADDRESS,BROOKLYN,,,Open,11/13/2013 08:15:05 PM,,12 BROOKLYN,BROOKLYN,989483.0,170217.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63388136634968,-73.98114613498508,"(40.63388136634968, -73.98114613498508)"
404,26589420,10/30/2013 08:15:00 PM,,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10464.0,385 CITY ISLAND AVENUE,CITY ISLAND AVENUE,TIER STREET,REVILLE STREET,,,ADDRESS,BRONX,,,Open,,,10 BRONX,BRONX,1043154.0,248603.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.848836359870944,-73.78709001277133,"(40.848836359870944, -73.78709001277133)"
405,26593241,10/30/2013 08:15:00 PM,,DSNY,Queens East 12,Sanitation Condition,12 Dead Animals,Sidewalk,11423.0,,,,,JAMAICA AVENUE,195 STREET,INTERSECTION,Hollis,,,Open,,,12 QUEENS,QUEENS,1049107.0,199231.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.713282096452375,-73.76604945421364,"(40.713282096452375, -73.76604945421364)"
406,26595652,10/30/2013 08:14:42 PM,10/30/2013 10:55:02 PM,NYPD,New York City Police Department,Panhandling,,Street/Sidewalk,11418.0,135-16 JAMAICA AVENUE,JAMAICA AVENUE,METROPOLITAN AVENUE,VAN WYCK EXPRESSWAY,,,ADDRESS,RICHMOND HILL,,Precinct,Closed,10/31/2013 04:14:42 AM,10/30/2013 10:55:02 PM,09 QUEENS,QUEENS,1034900.0,195238.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70241501845674,-73.81732645592663,"(40.70241501845674, -73.81732645592662)"
407,26592931,10/30/2013 08:13:27 PM,10/30/2013 08:52:35 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10466.0,1186 EAST 223 STREET,EAST 223 STREET,EASTCHESTER ROAD,SCHIEFFELIN AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,10/31/2013 04:13:27 AM,10/30/2013 08:52:35 PM,12 BRONX,BRONX,1026404.0,260580.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8818053963009,-73.84755782403619,"(40.8818053963009, -73.84755782403619)"
408,26594638,10/30/2013 08:13:18 PM,,DOT,Department of Transportation,Street Sign - Damaged,Street Cleaning - ASP,Street,11204.0,1632 43 STREET,43 STREET,16 AVENUE,17 AVENUE,,,ADDRESS,BROOKLYN,,,Open,11/13/2013 08:13:18 PM,,12 BROOKLYN,BROOKLYN,989498.0,170197.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63382646172075,-73.98109210735765,"(40.63382646172075, -73.98109210735765)"
409,26595958,10/30/2013 08:12:24 PM,,DOT,Department of Transportation,Street Condition,Cave-in,Street,11220.0,445 47 STREET,47 STREET,4 AVENUE,5 AVENUE,,,ADDRESS,BROOKLYN,,,Open,11/09/2013 08:12:24 PM,,07 BROOKLYN,BROOKLYN,981547.0,175182.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64751036080147,-74.00974057076712,"(40.64751036080147, -74.00974057076712)"
410,26593632,10/30/2013 08:12:02 PM,10/30/2013 10:55:03 PM,NYPD,New York City Police Department,Panhandling,,Street/Sidewalk,11418.0,135-16 JAMAICA AVENUE,JAMAICA AVENUE,METROPOLITAN AVENUE,VAN WYCK EXPRESSWAY,,,ADDRESS,RICHMOND HILL,,Precinct,Closed,10/31/2013 04:12:02 AM,10/30/2013 10:55:03 PM,09 QUEENS,QUEENS,1034900.0,195238.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70241501845674,-73.81732645592663,"(40.70241501845674, -73.81732645592662)"
411,26595832,10/30/2013 08:12:00 PM,,DSNY,Manhattan 04,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10019.0,401 WEST 54 STREET,WEST 54 STREET,9 AVENUE,10 AVENUE,,,ADDRESS,NEW YORK,,,Open,,,04 MANHATTAN,MANHATTAN,987700.0,218416.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76617720137189,-73.9875453774775,"(40.76617720137189, -73.9875453774775)"
412,26592757,10/30/2013 08:11:01 PM,10/30/2013 09:23:33 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10036.0,546 WEST 48 STREET,WEST 48 STREET,AMTRAK RAILROAD,11 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,10/31/2013 04:11:01 AM,10/30/2013 09:23:33 PM,04 MANHATTAN,MANHATTAN,985802.0,217672.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76413565056286,-73.994397396637,"(40.76413565056286, -73.994397396637)"
413,26591329,10/30/2013 08:11:00 PM,,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11207.0,610 HEGEMAN AVENUE,HEGEMAN AVENUE,VERMONT STREET,WYONA STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Open,,,05 BROOKLYN,BROOKLYN,1014958.0,180090.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.660928911637285,-73.88931790803007,"(40.66092891163729, -73.88931790803007)"
414,26591877,10/30/2013 08:10:56 PM,10/30/2013 11:23:21 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10314.0,66 TOWERS LANE,TOWERS LANE,VICTORY BOULEVARD,DEAD END,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,10/31/2013 04:10:56 AM,10/30/2013 11:23:21 PM,02 STATEN ISLAND,STATEN ISLAND,932818.0,155522.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.59339894506865,-74.18519106111526,"(40.59339894506865, -74.18519106111526)"
415,26590402,10/30/2013 08:10:00 PM,,DSNY,BCC - Brooklyn North,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11233.0,,,,,COLUMBUS PLACE,HERKIMER STREET,INTERSECTION,BROOKLYN,,DSNY Garage,Open,,,03 BROOKLYN,BROOKLYN,1005691.0,186362.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67817143373711,-73.92269936238375,"(40.678171433737106, -73.92269936238375)"
416,26590290,10/30/2013 08:10:00 PM,,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10465.0,654 THROGS NECK EXPRESSWAY,THROGS NECK EXPRESSWAY,ELLSWORTH AVENUE,RANDALL AVENUE,,,ADDRESS,BRONX,,,Open,,,10 BRONX,BRONX,1034938.0,240899.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.827742150829536,-73.81684508056976,"(40.82774215082954, -73.81684508056976)"
417,26594091,10/30/2013 08:10:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10301.0,334 BRIGHTON AVENUE,BRIGHTON AVENUE,PORTLAND PLACE,STANLEY AVENUE,,,ADDRESS,STATEN ISLAND,,,Open,,,01 STATEN ISLAND,STATEN ISLAND,957448.0,170676.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.635102220578624,-74.09656614431823,"(40.635102220578624, -74.09656614431823)"
418,26594060,10/30/2013 08:09:29 PM,,DOT,Department of Transportation,Broken Muni Meter,Coin or Card Did Not Register,Street,10018.0,,,,,BROADWAY,WEST   35 STREET,INTERSECTION,NEW YORK,,,Open,11/19/2013 08:09:29 PM,,05 MANHATTAN,MANHATTAN,987636.0,212763.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75066118659112,-73.98777926681211,"(40.750661186591124, -73.98777926681211)"
419,26590057,10/30/2013 08:09:22 PM,10/30/2013 10:32:50 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,11238.0,76 LEXINGTON AVENUE,LEXINGTON AVENUE,CLASSON AVENUE,FRANKLIN AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/31/2013 04:09:22 AM,10/30/2013 10:32:50 PM,03 BROOKLYN,BROOKLYN,995671.0,189485.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68676195574133,-73.95881888728502,"(40.686761955741325, -73.95881888728502)"
420,26594788,10/30/2013 08:09:16 PM,10/30/2013 10:13:49 PM,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11209.0,,,,,3 AVENUE,79 STREET,INTERSECTION,BROOKLYN,,Precinct,Closed,10/31/2013 04:09:16 AM,10/30/2013 10:13:49 PM,10 BROOKLYN,BROOKLYN,976207.0,168281.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.628565350185006,-74.02897564670356,"(40.62856535018501, -74.02897564670356)"
421,26589381,10/30/2013 08:09:00 PM,10/30/2013 08:40:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11213.0,,,,,BUFFALO AVENUE,PARK PLACE,INTERSECTION,BROOKLYN,,,Assigned,,10/30/2013 08:40:00 PM,08 BROOKLYN,BROOKLYN,1004987.0,184136.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67206324438089,-73.92524432147843,"(40.67206324438088, -73.92524432147842)"
422,26594885,10/30/2013 08:09:00 PM,,DSNY,A - Illegal Posting Manhattan and Bronx,Dirty Conditions,E15 Illegal Postering,Sidewalk,10465.0,3150 RANDALL AVENUE,RANDALL AVENUE,ELLSWORTH AVENUE,VINCENT AVENUE,,,ADDRESS,BRONX,,,Open,,,10 BRONX,BRONX,1034837.0,241127.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82836852339643,-73.8172083115681,"(40.82836852339643, -73.8172083115681)"
423,26591870,10/30/2013 08:08:58 PM,10/30/2013 09:09:08 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11354.0,34-04 148 STREET,148 STREET,34 AVENUE,35 AVENUE,,,ADDRESS,FLUSHING,,Precinct,Closed,10/31/2013 04:08:58 AM,10/30/2013 09:09:08 PM,07 QUEENS,QUEENS,1034513.0,218894.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.767346972198965,-73.81854546877003,"(40.76734697219896, -73.81854546877003)"
424,26589220,10/30/2013 08:08:29 PM,10/30/2013 10:55:04 PM,NYPD,New York City Police Department,Panhandling,,Street/Sidewalk,11418.0,135-16 JAMAICA AVENUE,JAMAICA AVENUE,METROPOLITAN AVENUE,VAN WYCK EXPRESSWAY,,,ADDRESS,RICHMOND HILL,,Precinct,Closed,10/31/2013 04:08:29 AM,10/30/2013 10:55:04 PM,09 QUEENS,QUEENS,1034900.0,195238.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70241501845674,-73.81732645592663,"(40.70241501845674, -73.81732645592662)"
425,26593143,10/30/2013 08:08:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10013.0,,,,,VARICK STREET,NORTH MOORE STREET,INTERSECTION,NEW YORK,,,Open,,,01 MANHATTAN,MANHATTAN,982363.0,201511.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71977766863607,-74.00680739443905,"(40.71977766863607, -74.00680739443905)"
426,26591180,10/30/2013 08:08:00 PM,,DSNY,A - Manhattan,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10019.0,401 WEST 54 STREET,WEST 54 STREET,9 AVENUE,10 AVENUE,,,ADDRESS,NEW YORK,,,Open,,,04 MANHATTAN,MANHATTAN,987700.0,218416.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76617720137189,-73.9875453774775,"(40.76617720137189, -73.9875453774775)"
427,26591942,10/30/2013 08:07:40 PM,10/30/2013 09:46:48 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10032.0,126 AUDUBON AVENUE,AUDUBON AVENUE,WEST 171 STREET,WEST 172 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,10/31/2013 04:07:40 AM,10/30/2013 09:46:48 PM,12 MANHATTAN,MANHATTAN,1001726.0,246261.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84258744423926,-73.9368385494966,"(40.84258744423926, -73.9368385494966)"
428,26593090,10/30/2013 08:07:00 PM,,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,10309.0,MARCY AVENUE,MARCY AVENUE,LAMONT AVENUE,IONIA AVENUE,,,BLOCKFACE,STATEN ISLAND,,,Open,,,03 STATEN ISLAND,STATEN ISLAND,928742.0,134921.0,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.53682875127517,-74.19969834838972,"(40.536828751275166, -74.19969834838972)"
429,26591058,10/30/2013 08:06:00 PM,,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,VAN CORTLANDT PARK,VAN CORTLANDT PARK,BROADWAY,JEROME AVE,,,BLOCKFACE,,,,Open,,,Unspecified BRONX,BRONX,,,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
430,26595916,10/30/2013 08:06:00 PM,,DEP,Department of Environmental Protection,Noise,Noise: Private Carting Noise (NQ1),,10038.0,123 WILLIAM STREET,WILLIAM STREET,JOHN STREET,FULTON STREET,,,ADDRESS,NEW YORK,,,Open,,,01 MANHATTAN,MANHATTAN,982329.0,197611.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70907309283514,-74.00692893731025,"(40.70907309283514, -74.00692893731025)"
431,26595051,10/30/2013 08:05:31 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10466.0,749 EAST 224 STREET,EAST 224 STREET,WHITE PLAINS ROAD,BARNES AVENUE,,,ADDRESS,BRONX,,,Pending,11/29/2013 08:05:31 PM,10/30/2013 08:12:12 PM,12 BRONX,BRONX,1023115.0,262343.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.88665937073247,-73.85944163519159,"(40.88665937073247, -73.8594416351916)"
432,26591889,10/30/2013 08:04:39 PM,10/30/2013 10:55:00 PM,NYPD,New York City Police Department,Panhandling,,Street/Sidewalk,11418.0,135-16 JAMAICA AVENUE,JAMAICA AVENUE,METROPOLITAN AVENUE,VAN WYCK EXPRESSWAY,,,ADDRESS,RICHMOND HILL,,Precinct,Closed,10/31/2013 04:04:39 AM,10/30/2013 10:55:00 PM,09 QUEENS,QUEENS,1034900.0,195238.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70241501845674,-73.81732645592663,"(40.70241501845674, -73.81732645592662)"
433,26594231,10/30/2013 08:04:15 PM,,CHALL,CHALL,Agency Issues,NYC Rapid Repairs - General Complaint or Feedback,,,,,,,,,,,,,Email Sent,11/13/2013 08:07:49 PM,,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
