#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-01-01 00:00:00+00:00 2016-12-31 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid, tmpf ,  dwpf ,  drct ,  sknt ,  p01m ,  presentwx
CMI,2016-04-08 16:53,42.08,32.00,280.00,22.00,0.00,M
CMI,2016-04-08 17:00,42.08,33.08,270.00,23.00,0.00,M
CMI,2016-04-08 17:53,39.92,33.08,290.00,18.00,0.00,-RA
CMI,2016-04-08 18:53,46.04,32.00,280.00,23.00,0.00,M
CMI,2016-04-08 19:53,44.06,26.06,290.00,23.00,0.00,M
CMI,2016-04-08 20:53,44.06,26.96,280.00,22.00,0.00,M
CMI,2016-04-08 21:53,42.98,26.96,290.00,20.00,0.00,M
CMI,2016-04-08 22:19,37.04,32.00,300.00,23.00,0.25,-SN
CMI,2016-04-08 22:33,37.04,33.98,300.00,19.00,0.25,M
CMI,2016-04-08 22:40,37.04,33.98,300.00,16.00,0.25,M
CMI,2016-04-08 22:53,37.04,33.98,310.00,15.00,0.25,-RA
CMI,2016-04-08 23:01,37.04,33.08,310.00,15.00,0.25,-RA BR
CMI,2016-04-08 23:22,37.04,33.08,300.00,15.00,0.25,M
CMI,2016-04-08 23:53,37.94,30.92,310.00,13.00,0.25,M
CMI,2016-04-09 00:53,37.04,30.02,320.00,14.00,0.00,M
CMI,2016-04-09 01:53,33.98,26.96,320.00,16.00,0.00,M
CMI,2016-04-09 02:53,33.08,24.98,310.00,16.00,0.00,M
CMI,2016-04-09 03:53,33.08,23.00,310.00,20.00,0.00,M
CMI,2016-04-09 04:53,32.00,21.92,310.00,19.00,0.00,M
CMI,2016-04-09 05:53,30.92,21.92,310.00,15.00,0.00,M
CMI,2016-04-09 06:53,30.02,21.02,320.00,21.00,0.00,M
CMI,2016-04-09 07:53,28.94,21.02,330.00,16.00,0.00,M
CMI,2016-04-09 08:53,28.04,21.02,330.00,16.00,0.00,M
CMI,2016-04-09 09:53,26.06,21.02,330.00,12.00,0.00,M
CMI,2016-04-09 10:53,26.06,19.04,350.00,14.00,0.00,M
CMI,2016-04-09 11:53,24.98,17.96,350.00,12.00,0.00,M
CMI,2016-04-09 12:53,28.04,17.96,360.00,13.00,0.00,M
CMI,2016-04-09 13:53,30.02,15.08,350.00,12.00,0.00,M
CMI,2016-04-09 14:53,32.00,15.08,10.00,9.00,0.00,M
CMI,2016-04-09 15:53,33.98,14.00,340.00,10.00,0.00,M
CMI,2016-04-09 16:53,35.06,12.92,330.00,9.00,0.00,M
CMI,2016-04-09 17:53,37.04,15.08,M,6.00,0.00,M
CMI,2016-04-09 18:53,37.94,15.08,360.00,6.00,0.00,M
CMI,2016-04-09 19:53,37.94,15.08,M,3.00,0.00,M
CMI,2016-04-09 20:53,39.92,15.98,340.00,5.00,0.00,M
CMI,2016-04-09 21:53,39.92,15.08,0.00,0.00,0.00,M
CMI,2016-04-09 22:53,39.92,15.98,80.00,3.00,0.00,M
CMI,2016-04-09 23:53,39.02,17.96,120.00,7.00,0.00,M
CMI,2016-04-10 00:53,33.98,23.00,130.00,6.00,0.00,M
CMI,2016-04-10 01:53,30.92,24.08,110.00,7.00,0.00,M
CMI,2016-04-10 02:53,33.08,24.08,110.00,8.00,0.00,M
CMI,2016-04-10 03:53,35.06,24.98,130.00,9.00,0.00,M
CMI,2016-04-10 04:53,35.96,24.08,130.00,13.00,0.00,M
CMI,2016-04-10 05:53,35.96,24.98,130.00,11.00,0.00,M
CMI,2016-04-10 06:53,35.96,26.06,130.00,13.00,0.00,M
CMI,2016-04-10 07:53,35.96,26.06,130.00,14.00,0.00,M
CMI,2016-04-10 08:53,35.96,24.98,130.00,13.00,0.00,M
CMI,2016-04-10 09:53,37.04,24.98,140.00,12.00,0.00,M
CMI,2016-04-10 10:53,37.94,24.98,160.00,15.00,0.00,M
CMI,2016-04-10 11:53,37.94,24.98,160.00,16.00,0.00,M
CMI,2016-04-10 12:53,41.00,26.06,160.00,19.00,0.00,M
CMI,2016-04-10 13:53,42.08,26.06,170.00,18.00,0.00,M
CMI,2016-04-10 14:53,42.08,32.00,170.00,17.00,0.00,-RA
CMI,2016-04-10 15:53,44.06,33.98,160.00,15.00,0.00,-RA
CMI,2016-04-10 16:53,44.96,37.04,170.00,18.00,0.51,-RA
CMI,2016-04-10 17:53,48.92,42.08,180.00,18.00,0.25,-RA
CMI,2016-04-10 18:53,50.00,46.04,190.00,18.00,1.78,RA BR
CMI,2016-04-10 19:53,50.00,48.02,200.00,22.00,2.29,RA BR
CMI,2016-04-10 20:21,50.00,48.02,180.00,23.00,1.78,RA BR
CMI,2016-04-10 20:53,51.08,50.00,190.00,22.00,2.03,-RA
CMI,2016-04-10 21:53,51.98,51.08,190.00,20.00,0.25,M
CMI,2016-04-10 22:28,51.08,51.08,190.00,15.00,0.00,M
CMI,2016-04-10 22:45,51.08,51.08,180.00,14.00,0.00,BR
CMI,2016-04-10 22:53,51.08,51.08,190.00,12.00,0.00,-RA BR
CMI,2016-04-10 23:53,50.00,50.00,190.00,12.00,0.51,-RA BR
CMI,2016-04-11 00:53,50.00,50.00,180.00,8.00,0.25,-RA
CMI,2016-04-11 01:12,51.08,50.00,180.00,9.00,0.25,-RA BR
CMI,2016-04-11 01:53,50.00,50.00,190.00,5.00,1.02,-RA BR
CMI,2016-04-11 02:06,50.00,50.00,210.00,3.00,0.00,-RA BR
CMI,2016-04-11 02:18,50.00,50.00,190.00,3.00,0.51,-RA BR
CMI,2016-04-11 02:50,51.80,50.00,190.00,3.00,0.76,BR
CMI,2016-04-11 02:53,51.08,50.00,180.00,3.00,0.76,BR
CMI,2016-04-11 03:53,51.08,50.00,120.00,3.00,0.00,BR
CMI,2016-04-11 04:53,50.00,50.00,0.00,0.00,0.25,-RA BR
CMI,2016-04-11 05:09,50.00,48.92,130.00,4.00,1.78,+RA BR
CMI,2016-04-11 05:24,50.00,50.00,140.00,4.00,1.78,BR
CMI,2016-04-11 05:53,50.00,50.00,150.00,5.00,1.78,BR
CMI,2016-04-11 06:10,50.00,50.00,150.00,5.00,0.00,BR
CMI,2016-04-11 06:30,51.08,50.00,190.00,3.00,0.00,-TSRA BR
CMI,2016-04-11 06:44,50.00,50.00,230.00,4.00,1.52,-TSRA BR
CMI,2016-04-11 06:53,50.00,50.00,200.00,7.00,2.03,-TSRA BR
CMI,2016-04-11 07:02,51.08,51.08,210.00,7.00,0.00,VCTS -RA BR
CMI,2016-04-11 07:10,51.08,51.08,210.00,7.00,0.00,-RA BR
CMI,2016-04-11 07:23,51.08,51.08,220.00,6.00,0.25,-RA BR
CMI,2016-04-11 07:30,51.08,51.08,230.00,4.00,0.25,-RA BR
CMI,2016-04-11 07:40,51.08,51.08,280.00,5.00,0.25,-RA BR
CMI,2016-04-11 07:53,50.00,50.00,280.00,5.00,0.25,BR
CMI,2016-04-11 08:16,50.00,50.00,290.00,9.00,0.00,BR
CMI,2016-04-11 08:19,50.00,50.00,290.00,9.00,0.00,BR
CMI,2016-04-11 08:53,51.08,51.08,300.00,7.00,0.00,BR
CMI,2016-04-11 09:22,51.08,51.08,270.00,7.00,0.00,BR
CMI,2016-04-11 09:34,50.00,50.00,270.00,7.00,0.00,FG
CMI,2016-04-11 09:44,50.00,50.00,280.00,8.00,0.00,FG
CMI,2016-04-11 09:53,50.00,50.00,280.00,8.00,0.00,FG
CMI,2016-04-11 10:25,50.00,50.00,260.00,7.00,0.00,FG
CMI,2016-04-11 10:50,50.00,50.00,250.00,10.00,0.00,FG
CMI,2016-04-11 10:53,50.00,50.00,250.00,9.00,0.00,FG
CMI,2016-04-11 11:07,50.00,50.00,270.00,8.00,0.00,BR
CMI,2016-04-11 11:45,48.92,48.92,260.00,6.00,0.00,BR
CMI,2016-04-11 11:53,48.92,48.92,270.00,6.00,0.00,FG
CMI,2016-04-11 12:01,48.92,48.92,270.00,6.00,0.00,FG
CMI,2016-04-11 12:09,48.92,48.92,280.00,7.00,0.00,FG
CMI,2016-04-11 12:16,48.92,48.92,290.00,8.00,0.00,FG
CMI,2016-04-11 12:24,48.92,48.92,300.00,9.00,0.00,FG
CMI,2016-04-11 12:31,48.92,48.92,310.00,11.00,0.00,BR
CMI,2016-04-11 12:53,48.92,48.92,320.00,11.00,0.00,BR
CMI,2016-04-11 13:00,48.92,48.92,310.00,8.00,0.00,BR
CMI,2016-04-11 13:07,48.92,48.92,320.00,9.00,0.00,BR
CMI,2016-04-11 13:53,51.08,44.96,300.00,9.00,0.00,M
CMI,2016-04-11 14:53,48.92,39.92,300.00,10.00,0.00,M
CMI,2016-04-11 15:53,48.02,37.94,320.00,13.00,0.00,M
CMI,2016-04-11 16:53,46.04,35.06,310.00,13.00,0.00,M
CMI,2016-04-11 17:53,46.04,35.06,300.00,11.00,0.00,M
CMI,2016-04-11 18:53,50.00,37.04,300.00,16.00,0.00,M
CMI,2016-04-11 19:53,50.00,35.06,330.00,17.00,0.00,M
CMI,2016-04-11 20:53,50.00,30.92,320.00,18.00,0.00,M
CMI,2016-04-11 21:53,50.00,30.92,310.00,17.00,0.00,M
CMI,2016-04-11 22:53,48.92,28.94,320.00,16.00,0.00,M
CMI,2016-04-11 23:53,48.02,30.92,320.00,9.00,0.00,M
CMI,2016-04-12 00:53,41.00,30.02,330.00,7.00,0.00,M
CMI,2016-04-12 01:53,37.94,28.94,320.00,6.00,0.00,M
CMI,2016-04-12 02:53,37.04,28.94,310.00,7.00,0.00,M
CMI,2016-04-12 03:53,35.96,26.96,310.00,8.00,0.00,M
CMI,2016-04-12 04:53,35.06,26.96,300.00,6.00,0.00,M
CMI,2016-04-12 05:53,33.98,26.96,310.00,7.00,0.00,M
CMI,2016-04-12 06:53,32.00,26.06,300.00,4.00,0.00,M
CMI,2016-04-12 07:53,33.98,24.98,330.00,11.00,0.00,M
CMI,2016-04-12 08:53,30.92,24.08,330.00,6.00,0.00,M
CMI,2016-04-12 09:53,30.02,23.00,350.00,6.00,0.00,M
CMI,2016-04-12 10:53,28.04,23.00,340.00,6.00,0.00,M
CMI,2016-04-12 11:53,30.02,24.98,350.00,6.00,0.00,M
CMI,2016-04-12 12:53,37.04,26.96,10.00,9.00,0.00,M
CMI,2016-04-12 13:53,41.00,28.94,30.00,9.00,0.00,M
CMI,2016-04-12 14:53,44.96,26.06,20.00,11.00,0.00,M
CMI,2016-04-12 15:53,46.04,26.06,40.00,9.00,0.00,M
CMI,2016-04-12 16:53,46.94,26.06,360.00,9.00,0.00,M
CMI,2016-04-12 17:53,48.92,26.96,M,4.00,0.00,M
CMI,2016-04-12 18:53,50.00,24.98,M,4.00,0.00,M
CMI,2016-04-12 19:53,51.98,24.98,40.00,6.00,0.00,M
CMI,2016-04-12 20:53,53.06,26.06,40.00,7.00,0.00,M
CMI,2016-04-12 21:53,53.06,24.98,350.00,4.00,0.00,M
CMI,2016-04-12 22:53,51.98,24.08,50.00,4.00,0.00,M
CMI,2016-04-12 23:53,48.92,28.04,70.00,6.00,0.00,M
CMI,2016-04-13 00:53,44.06,26.96,60.00,5.00,0.00,M
CMI,2016-04-13 01:53,44.06,28.04,50.00,4.00,0.00,M
CMI,2016-04-13 02:53,41.00,30.02,70.00,5.00,0.00,M
CMI,2016-04-13 03:53,39.02,28.94,60.00,6.00,0.00,M
CMI,2016-04-13 04:53,37.04,28.94,60.00,5.00,0.00,M
CMI,2016-04-13 05:53,35.96,28.94,70.00,6.00,0.00,M
CMI,2016-04-13 06:53,35.06,28.94,50.00,8.00,0.00,M
CMI,2016-04-13 07:53,35.06,28.94,60.00,8.00,0.00,M
CMI,2016-04-13 08:53,33.98,28.94,60.00,7.00,0.00,M
CMI,2016-04-13 09:53,33.98,28.94,60.00,9.00,0.00,M
CMI,2016-04-13 10:53,33.08,28.94,70.00,7.00,0.00,M
CMI,2016-04-13 11:53,32.00,28.94,80.00,6.00,0.00,M
CMI,2016-04-13 12:53,39.02,33.08,90.00,8.00,0.00,M
CMI,2016-04-13 13:53,44.96,33.98,90.00,10.00,0.00,M
CMI,2016-04-13 14:53,50.00,33.98,130.00,13.00,0.00,M
CMI,2016-04-13 15:53,51.98,33.98,140.00,10.00,0.00,M
CMI,2016-04-13 16:53,55.04,33.98,130.00,10.00,0.00,M
CMI,2016-04-13 17:53,57.02,33.98,130.00,8.00,0.00,M
CMI,2016-04-13 18:53,57.92,33.08,100.00,5.00,0.00,M
CMI,2016-04-13 19:53,60.08,33.08,100.00,8.00,0.00,M
CMI,2016-04-13 20:53,60.08,30.02,100.00,6.00,0.00,M
CMI,2016-04-13 21:53,60.98,30.02,110.00,6.00,0.00,M
CMI,2016-04-13 22:53,60.08,30.92,70.00,8.00,0.00,M
CMI,2016-04-13 23:53,57.02,33.08,90.00,6.00,0.00,M
CMI,2016-04-14 00:53,50.00,33.98,80.00,6.00,0.00,M
CMI,2016-04-14 01:53,48.02,33.98,70.00,6.00,0.00,M
CMI,2016-04-14 02:53,46.04,33.98,60.00,7.00,0.00,M
CMI,2016-04-14 03:53,44.96,33.98,60.00,8.00,0.00,M
CMI,2016-04-14 04:53,42.98,35.06,70.00,8.00,0.00,M
CMI,2016-04-14 05:53,42.98,35.06,60.00,10.00,0.00,M
CMI,2016-04-14 06:53,42.08,33.98,60.00,7.00,0.00,M
CMI,2016-04-14 07:53,39.92,33.08,60.00,8.00,0.00,M
CMI,2016-04-14 08:53,37.94,33.08,70.00,8.00,0.00,M
CMI,2016-04-14 09:53,37.94,33.08,70.00,8.00,0.00,M
CMI,2016-04-14 10:53,35.96,33.08,70.00,7.00,0.00,M
CMI,2016-04-14 11:53,37.94,33.98,70.00,7.00,0.00,M
CMI,2016-04-14 12:53,42.08,35.96,80.00,10.00,0.00,M
CMI,2016-04-14 13:53,48.92,35.06,80.00,11.00,0.00,M
CMI,2016-04-14 14:53,51.98,35.96,70.00,9.00,0.00,M
CMI,2016-04-14 15:53,57.92,35.06,70.00,9.00,0.00,M
CMI,2016-04-14 16:53,62.06,32.00,70.00,10.00,0.00,M
CMI,2016-04-14 17:53,64.04,33.08,90.00,14.00,0.00,M
CMI,2016-04-14 18:53,66.02,30.92,100.00,12.00,0.00,M
CMI,2016-04-14 19:53,68.00,30.92,110.00,12.00,0.00,M
CMI,2016-04-14 20:53,69.08,30.02,120.00,14.00,0.00,M
CMI,2016-04-14 21:53,68.00,30.02,120.00,13.00,0.00,M
CMI,2016-04-14 22:53,66.92,30.92,100.00,11.00,0.00,M
CMI,2016-04-14 23:53,62.96,35.06,90.00,9.00,0.00,M
CMI,2016-04-15 00:53,53.06,35.96,80.00,7.00,0.00,M
CMI,2016-04-15 01:53,51.98,35.96,60.00,7.00,0.00,M
CMI,2016-04-15 02:53,51.98,37.94,60.00,9.00,0.00,M
CMI,2016-04-15 03:53,50.00,37.94,70.00,9.00,0.00,M
CMI,2016-04-15 04:53,50.00,37.04,70.00,11.00,0.00,M
CMI,2016-04-15 05:53,48.02,37.04,80.00,9.00,0.00,M
CMI,2016-04-15 06:53,48.02,37.04,80.00,11.00,0.00,M
CMI,2016-04-15 07:53,44.96,37.04,80.00,9.00,0.00,M
CMI,2016-04-15 08:53,44.96,37.04,80.00,10.00,0.00,M
CMI,2016-04-15 09:53,42.98,37.04,80.00,10.00,0.00,M
CMI,2016-04-15 10:53,42.08,35.96,80.00,10.00,0.00,M
CMI,2016-04-15 11:53,42.98,35.96,80.00,10.00,0.00,M
CMI,2016-04-15 12:53,48.02,37.94,80.00,10.00,0.00,M
CMI,2016-04-15 13:53,53.96,37.94,100.00,12.00,0.00,M
CMI,2016-04-15 14:53,60.08,39.02,100.00,9.00,0.00,M
CMI,2016-04-15 15:53,66.02,37.94,120.00,9.00,0.00,M
CMI,2016-04-15 16:53,71.96,39.02,110.00,11.00,0.00,M
CMI,2016-04-15 17:53,73.94,41.00,100.00,8.00,0.00,M
CMI,2016-04-15 18:53,75.02,42.08,110.00,10.00,0.00,M
CMI,2016-04-15 19:53,75.92,44.96,130.00,13.00,0.00,M
CMI,2016-04-15 20:53,77.00,44.06,150.00,9.00,0.00,M
CMI,2016-04-15 21:53,75.92,42.98,140.00,6.00,0.00,M
CMI,2016-04-15 22:53,75.02,44.06,140.00,11.00,0.00,M
CMI,2016-04-15 23:53,71.96,46.04,150.00,6.00,0.00,M
CMI,2016-04-16 00:53,64.04,46.04,150.00,5.00,0.00,M
CMI,2016-04-16 01:53,59.00,46.94,120.00,4.00,0.00,M
CMI,2016-04-16 02:53,59.00,48.02,70.00,8.00,0.00,M
CMI,2016-04-16 03:53,57.02,44.96,80.00,7.00,0.00,M
CMI,2016-04-16 04:53,57.02,44.06,70.00,9.00,0.00,M
CMI,2016-04-16 05:53,55.04,42.08,70.00,8.00,0.00,M
CMI,2016-04-16 06:53,51.98,42.08,70.00,7.00,0.00,M
CMI,2016-04-16 07:53,51.08,41.00,80.00,8.00,0.00,M
CMI,2016-04-16 08:53,48.92,41.00,70.00,8.00,0.00,M
CMI,2016-04-16 09:53,48.92,41.00,70.00,8.00,0.00,M
CMI,2016-04-16 10:53,48.92,41.00,80.00,8.00,0.00,M
CMI,2016-04-16 11:53,51.08,42.08,90.00,7.00,0.00,M
CMI,2016-04-16 12:53,57.02,44.96,100.00,6.00,0.00,M
CMI,2016-04-16 13:53,64.94,46.04,140.00,10.00,0.00,M
CMI,2016-04-16 14:53,69.08,48.92,180.00,7.00,0.00,M
CMI,2016-04-16 15:53,71.96,48.92,170.00,4.00,0.00,M
CMI,2016-04-16 16:53,75.92,48.92,120.00,5.00,0.00,M
CMI,2016-04-16 17:53,78.08,44.06,M,M,0.00,M
CMI,2016-04-16 18:53,77.00,42.08,130.00,9.00,0.00,M
CMI,2016-04-16 19:53,78.98,42.98,130.00,11.00,0.00,M
CMI,2016-04-16 20:53,80.06,42.08,130.00,8.00,0.00,M
CMI,2016-04-16 21:53,78.98,41.00,160.00,11.00,0.00,M
CMI,2016-04-16 22:53,78.08,42.08,140.00,9.00,0.00,M
CMI,2016-04-16 23:53,73.94,44.06,150.00,8.00,0.00,M
CMI,2016-04-17 00:53,64.04,48.02,170.00,5.00,0.00,M
CMI,2016-04-17 01:53,60.98,48.92,180.00,5.00,0.00,HZ
CMI,2016-04-17 02:53,60.98,48.02,180.00,5.00,0.00,M
CMI,2016-04-17 03:53,60.08,46.94,120.00,3.00,0.00,M
CMI,2016-04-17 04:53,55.94,46.94,70.00,4.00,0.00,M
CMI,2016-04-17 05:53,57.02,46.94,60.00,5.00,0.00,M
CMI,2016-04-17 06:53,53.96,46.04,70.00,3.00,0.00,M
CMI,2016-04-17 07:53,55.04,46.04,80.00,5.00,0.00,M
CMI,2016-04-17 08:53,53.06,46.04,70.00,6.00,0.00,M
CMI,2016-04-17 09:53,51.98,44.96,70.00,6.00,0.00,M
CMI,2016-04-17 10:53,51.98,44.06,70.00,5.00,0.00,M
CMI,2016-04-17 11:53,51.08,44.96,70.00,6.00,0.00,M
CMI,2016-04-17 12:53,60.08,48.02,80.00,3.00,0.00,M
CMI,2016-04-17 13:53,66.02,48.02,110.00,7.00,0.00,M
CMI,2016-04-17 14:53,73.04,42.08,M,5.00,0.00,M
CMI,2016-04-17 15:53,75.92,35.96,130.00,6.00,0.00,M
CMI,2016-04-17 16:53,78.08,35.96,110.00,9.00,0.00,M
CMI,2016-04-17 17:53,78.98,37.04,160.00,7.00,0.00,M
CMI,2016-04-17 18:53,80.96,37.04,100.00,10.00,0.00,M
CMI,2016-04-17 19:53,82.04,33.98,150.00,10.00,0.00,M
CMI,2016-04-17 20:53,82.04,33.98,150.00,10.00,0.00,M
CMI,2016-04-17 21:53,82.04,33.98,140.00,10.00,0.00,M
CMI,2016-04-17 22:53,80.96,35.06,160.00,8.00,0.00,M
CMI,2016-04-17 23:53,75.02,37.94,170.00,5.00,0.00,M
CMI,2016-04-18 00:53,64.04,42.98,170.00,5.00,0.00,M
CMI,2016-04-18 01:53,64.04,42.08,180.00,4.00,0.00,M
CMI,2016-04-18 02:53,62.96,39.92,150.00,3.00,0.00,M
CMI,2016-04-18 03:53,60.08,42.08,80.00,6.00,0.00,M
CMI,2016-04-18 04:53,60.98,39.92,0.00,0.00,0.00,M
CMI,2016-04-18 05:53,60.08,39.92,0.00,0.00,0.00,M
CMI,2016-04-18 06:53,57.02,39.92,0.00,0.00,0.00,M
CMI,2016-04-18 07:53,53.96,41.00,70.00,3.00,0.00,M
CMI,2016-04-18 08:53,55.94,37.94,70.00,5.00,0.00,M
CMI,2016-04-18 09:53,51.08,39.92,70.00,5.00,0.00,M
CMI,2016-04-18 10:53,55.04,39.92,60.00,7.00,0.00,M
CMI,2016-04-18 11:53,53.96,42.08,70.00,6.00,0.00,M
CMI,2016-04-18 12:53,60.08,46.04,100.00,5.00,0.00,M
CMI,2016-04-18 13:53,68.00,46.94,100.00,4.00,0.00,M
CMI,2016-04-18 14:53,75.02,44.06,180.00,4.00,0.00,M
CMI,2016-04-18 15:53,78.98,39.92,140.00,5.00,0.00,M
CMI,2016-04-18 16:53,80.96,37.94,170.00,9.00,0.00,M
CMI,2016-04-18 17:53,82.94,37.94,190.00,7.00,0.00,M
CMI,2016-04-18 18:53,82.94,37.94,200.00,11.00,0.00,M
CMI,2016-04-18 19:53,82.04,35.96,200.00,3.00,0.00,M
CMI,2016-04-18 20:53,82.04,37.04,230.00,10.00,0.00,M
CMI,2016-04-18 21:53,80.96,37.04,230.00,7.00,0.00,M
CMI,2016-04-18 22:53,80.06,39.02,190.00,9.00,0.00,M
CMI,2016-04-18 23:53,73.94,42.08,180.00,7.00,0.00,M
CMI,2016-04-19 00:53,68.00,42.08,170.00,7.00,0.00,M
CMI,2016-04-19 01:53,64.04,42.98,170.00,7.00,0.00,M
CMI,2016-04-19 02:53,60.98,44.96,170.00,6.00,0.00,M
CMI,2016-04-19 03:53,60.08,44.06,180.00,4.00,0.00,M
CMI,2016-04-19 04:53,59.00,44.06,160.00,3.00,0.00,M
CMI,2016-04-19 05:53,60.98,44.06,0.00,0.00,0.00,M
CMI,2016-04-19 06:53,60.98,44.96,200.00,3.00,0.00,M
CMI,2016-04-19 07:53,55.94,46.04,120.00,3.00,0.00,M
CMI,2016-04-19 08:53,57.02,46.04,110.00,3.00,0.00,M
CMI,2016-04-19 09:53,55.94,46.04,130.00,3.00,0.00,M
CMI,2016-04-19 10:53,53.96,46.04,120.00,6.00,0.00,M
CMI,2016-04-19 11:53,53.96,46.04,130.00,5.00,0.00,M
CMI,2016-04-19 12:53,64.04,48.02,120.00,4.00,0.00,M
CMI,2016-04-19 13:53,69.98,44.96,M,5.00,0.00,M
CMI,2016-04-19 14:53,71.96,44.96,150.00,7.00,0.00,M
CMI,2016-04-19 15:53,73.94,46.94,180.00,7.00,0.00,M
CMI,2016-04-19 16:53,75.92,48.92,180.00,9.00,0.00,M
CMI,2016-04-19 17:53,78.98,44.06,130.00,8.00,0.00,M
CMI,2016-04-19 18:53,80.06,39.02,180.00,12.00,0.00,M
CMI,2016-04-19 19:53,80.06,37.94,200.00,13.00,0.00,M
CMI,2016-04-19 20:53,78.98,39.92,180.00,12.00,0.00,M
CMI,2016-04-19 21:53,77.00,39.92,190.00,11.00,0.00,M
CMI,2016-04-19 22:53,75.02,35.96,200.00,7.00,0.00,M
CMI,2016-04-19 23:53,69.08,44.06,210.00,6.00,0.00,M
CMI,2016-04-20 00:53,66.02,44.96,210.00,5.00,0.00,M
CMI,2016-04-20 01:53,64.04,44.96,200.00,4.00,0.00,M
CMI,2016-04-20 02:53,62.96,46.04,220.00,4.00,0.00,M
CMI,2016-04-20 03:53,62.06,44.06,0.00,0.00,0.00,M
CMI,2016-04-20 04:53,55.04,46.04,70.00,7.00,0.00,M
CMI,2016-04-20 05:53,53.96,46.94,80.00,7.00,0.00,M
CMI,2016-04-20 06:53,55.04,50.00,90.00,8.00,0.00,M
CMI,2016-04-20 07:53,51.98,48.92,80.00,8.00,0.00,M
CMI,2016-04-20 08:53,53.06,50.00,90.00,8.00,0.00,M
CMI,2016-04-20 09:53,51.98,48.92,80.00,8.00,0.00,M
CMI,2016-04-20 10:53,51.08,48.02,90.00,7.00,0.00,M
CMI,2016-04-20 11:53,53.06,50.00,90.00,8.00,0.00,M
CMI,2016-04-20 12:53,57.92,51.08,110.00,11.00,0.00,M
CMI,2016-04-20 13:53,62.96,51.98,130.00,12.00,0.00,M
CMI,2016-04-20 14:53,69.08,51.98,120.00,13.00,0.00,M
CMI,2016-04-20 15:53,71.06,50.00,140.00,12.00,0.00,M
CMI,2016-04-20 16:53,73.04,42.08,180.00,15.00,0.00,M
CMI,2016-04-20 17:53,73.94,42.98,170.00,19.00,0.00,M
CMI,2016-04-20 18:53,68.00,48.02,210.00,17.00,0.00,-RA
CMI,2016-04-20 19:53,64.94,51.08,200.00,10.00,0.25,M
CMI,2016-04-20 20:53,62.06,55.04,190.00,9.00,0.00,-RA
CMI,2016-04-20 21:53,60.98,53.96,130.00,9.00,0.00,M
CMI,2016-04-20 22:53,60.08,55.04,90.00,8.00,0.00,-RA
CMI,2016-04-20 23:53,59.00,55.04,M,3.00,1.02,RA BR
CMI,2016-04-21 00:10,59.00,55.94,0.00,0.00,0.76,-RA BR
CMI,2016-04-21 00:53,57.92,55.94,0.00,0.00,1.02,-RA
CMI,2016-04-21 01:53,59.00,55.94,170.00,7.00,2.03,-RA BR
CMI,2016-04-21 02:53,57.92,55.94,160.00,5.00,0.25,M
CMI,2016-04-21 03:53,57.92,55.94,160.00,6.00,0.25,-RA
CMI,2016-04-21 04:53,57.92,55.94,110.00,6.00,0.00,M
CMI,2016-04-21 05:05,57.92,55.94,110.00,7.00,0.00,M
CMI,2016-04-21 05:53,57.92,57.02,130.00,8.00,0.00,BR
CMI,2016-04-21 06:23,59.00,57.02,160.00,10.00,0.00,BR
CMI,2016-04-21 06:53,59.00,57.92,180.00,8.00,0.00,M
CMI,2016-04-21 07:53,59.00,57.92,180.00,6.00,0.00,-RA BR
CMI,2016-04-21 08:53,59.00,57.92,210.00,6.00,0.00,BR
CMI,2016-04-21 09:15,59.00,57.92,220.00,6.00,0.00,BR
CMI,2016-04-21 09:46,59.00,57.92,210.00,5.00,0.00,BR
CMI,2016-04-21 09:53,59.00,57.92,210.00,5.00,0.00,BR
CMI,2016-04-21 10:27,59.00,57.92,240.00,5.00,0.00,BR
CMI,2016-04-21 10:48,59.00,57.20,240.00,4.00,0.00,BR
CMI,2016-04-21 10:53,59.00,57.92,250.00,4.00,0.00,BR
CMI,2016-04-21 11:16,57.92,57.02,250.00,5.00,0.00,BR
CMI,2016-04-21 11:39,59.00,57.92,250.00,5.00,0.00,BR
CMI,2016-04-21 11:53,57.92,57.02,260.00,4.00,0.00,BR
CMI,2016-04-21 12:00,57.92,57.02,260.00,4.00,0.00,BR
CMI,2016-04-21 12:15,59.00,57.92,230.00,5.00,0.00,BR
CMI,2016-04-21 12:27,59.00,57.92,240.00,5.00,0.00,BR
CMI,2016-04-21 12:53,59.00,57.02,240.00,8.00,0.00,BR
CMI,2016-04-21 13:53,59.00,57.02,240.00,7.00,0.00,BR
CMI,2016-04-21 14:53,59.00,57.02,250.00,12.00,0.00,BR
CMI,2016-04-21 15:53,62.06,57.92,260.00,10.00,0.00,M
CMI,2016-04-21 16:26,64.04,57.92,290.00,4.00,0.00,M
CMI,2016-04-21 16:53,64.94,57.02,270.00,5.00,0.00,M
CMI,2016-04-21 17:53,64.94,55.94,0.00,0.00,0.00,M
CMI,2016-04-21 18:53,66.92,55.04,220.00,9.00,0.00,M
CMI,2016-04-21 19:53,68.00,53.96,210.00,7.00,0.00,M
