Hourly Obs
Month/Year: 08/2015
Station Location: CHICAGO O'HARE INTERNATIONAL AIRPORT (94846)
Lat: 41.995
Lon: -87.933
Elev: 662 ft. above sea level
WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
94846,20150824,0751,11,FEW065, ,10.00, , , ,62, ,16.7, ,55, ,12.7, ,49, ,9.4, , 63, ,13, ,260, , , ,29.24, , , , , ,29.95, ,AA, , , ,29.96, 
94846,20150824,0851,11,CLR, ,10.00, , , ,65, ,18.3, ,56, ,13.4, ,49, ,9.4, , 56, ,15, ,270, , , ,29.23, , , , , ,29.94, ,AA, , , ,29.95, 
94846,20150824,0951,11,FEW035, ,10.00, , , ,69, ,20.6, ,57, ,13.8, ,47, ,8.3, , 46, ,17, ,260, ,25, ,29.22, , , , , ,29.93, ,AA, , , ,29.94, 
94846,20150824,1051,11,SCT050, ,10.00, , , ,71, ,21.7, ,57, ,14.0, ,46, ,7.8, , 41, ,18, ,260, ,29, ,29.20, , , , , ,29.92, ,AA, , , ,29.92, 
94846,20150824,1151,11,SCT055, ,10.00, , , ,73, ,22.8, ,58, ,14.4, ,46, ,7.8, , 38, ,22, ,270, ,31, ,29.19, , , , , ,29.90, ,AA, , , ,29.91, 
94846,20150824,1251,11,SCT055, ,10.00, , , ,74, ,23.3, ,58, ,14.4, ,45, ,7.2, , 36, ,22, ,280, ,34, ,29.18, , , , , ,29.89, ,AA, , , ,29.90, 
94846,20150824,1351,11,BKN060, ,10.00, , , ,74, ,23.3, ,59, ,14.9, ,47, ,8.3, , 38, ,23, ,260, ,30, ,29.18, , , , , ,29.89, ,AA, , , ,29.90, 
94846,20150824,1451,11,BKN070, ,10.00, , , ,72, ,22.2, ,58, ,14.5, ,47, ,8.3, , 41, ,20, ,280, ,32, ,29.18, , , , , ,29.89, ,AA, , , ,29.90, 
94846,20150824,1551,11,OVC070, ,10.00, , , ,70, ,21.1, ,57, ,14.0, ,47, ,8.3, , 44, ,20, ,280, ,29, ,29.19, , , , , ,29.90, ,AA, , , ,29.91, 
94846,20150824,1651,11,OVC070, ,10.00, , , ,70, ,21.1, ,57, ,13.8, ,46, ,7.8, , 42, ,21, ,300, ,28, ,29.20, , , , , ,29.91, ,AA, , , ,29.92, 
94846,20150824,1751,11,OVC070, ,10.00, , , ,67, ,19.4, ,56, ,13.3, ,47, ,8.3, , 49, ,17, ,310, , , ,29.21, , , , , ,29.93, ,AA, , , ,29.93, 
94846,20150824,1851,11,OVC060, ,10.00, , , ,65, ,18.3, ,55, ,12.9, ,47, ,8.3, , 52, ,16, ,320, ,26, ,29.24, , , , , ,29.96, ,AA, , , ,29.96, 
94846,20150824,1951,11,BKN060, ,10.00, , , ,62, ,16.7, ,53, ,11.4, ,44, ,6.7, , 52, ,15, ,310, , , ,29.26, , , , , ,29.98, ,AA, , , ,29.98, 
94846,20150824,2051,11,OVC055, ,10.00, , , ,62, ,16.7, ,53, ,11.7, ,45, ,7.2, , 54, , 9, ,300, , , ,29.27, , , , , ,29.98, ,AA, , , ,29.99, 
94846,20150824,2151,11,OVC050, ,10.00, , , ,62, ,16.7, ,53, ,11.7, ,45, ,7.2, , 54, , 7, ,280, , , ,29.26, , , , , ,29.97, ,AA, , , ,29.98, 
94846,20150824,2251,11,OVC048, ,10.00, , , ,62, ,16.7, ,54, ,11.9, ,46, ,7.8, , 56, , 9, ,310, , , ,29.26, , , , , ,29.97, ,AA, , , ,29.98, 
94846,20150824,2351,11,OVC047, ,10.00, , , ,62, ,16.7, ,54, ,11.9, ,46, ,7.8, , 56, ,10, ,300, , , ,29.25, , , , , ,29.97, ,AA, , , ,29.97, 
94846,20150825,0051,11,OVC044, ,10.00, , , ,61, ,16.1, ,53, ,11.7, ,46, ,7.8, , 58, ,13, ,300, , , ,29.25, , , , , ,29.96, ,AA, , , ,29.97, 
94846,20150825,0151,11,OVC044, ,10.00, , , ,61, ,16.1, ,53, ,11.7, ,46, ,7.8, , 58, , 8, ,290, , , ,29.24, , , , , ,29.96, ,AA, , , ,29.96, 
94846,20150825,0251,11,OVC040, ,10.00, , , ,61, ,16.1, ,53, ,11.7, ,46, ,7.8, , 58, , 7, ,300, , , ,29.24, , , , , ,29.96, ,AA, , , ,29.96, 
94846,20150825,0351,11,SCT041 BKN050, ,10.00, , , ,60, ,15.6, ,53, ,11.7, ,47, ,8.3, , 62, , 9, ,280, , , ,29.25, , , , , ,29.96, ,AA, , , ,29.97, 
94846,20150825,0451,11,BKN050, ,10.00, , , ,60, ,15.6, ,53, ,11.7, ,47, ,8.3, , 62, ,10, ,290, , , ,29.26, , , , , ,29.97, ,AA, , , ,29.98, 
94846,20150825,0551,11,BKN055, ,10.00, , , ,59, ,15.0, ,53, ,11.7, ,48, ,8.9, , 67, , 7, ,290, , , ,29.28, , , , , ,29.99, ,AA, , , ,30.00, 
94846,20150825,0651,11,SCT035 SCT055, ,10.00, , , ,60, ,15.6, ,54, ,12.0, ,48, ,8.9, , 65, , 9, ,300, , , ,29.28, , , , , ,29.99, ,AA, , , ,30.00, 
94846,20150825,0751,11,BKN035, ,10.00, , , ,61, ,16.1, ,55, ,12.5, ,49, ,9.4, , 65, ,11, ,310, , , ,29.29, , , , , ,30.01, ,AA, , , ,30.01, 
94846,20150825,0851,11,OVC030, ,10.00, , , ,61, ,16.1, ,55, ,12.5, ,49, ,9.4, , 65, ,11, ,290, , , ,29.30, , , , , ,30.02, ,AA, , , ,30.02, 
94846,20150825,0935,11,OVC028, ,10.00, , , ,62, ,16.7, ,55, ,12.7, ,49, ,9.4, , 63, ,14, ,310, , , ,29.31, , , , , ,M, ,SP, , , ,30.03, 
94846,20150825,0951,11,OVC029, ,10.00, , , ,62, ,16.7, ,55, ,13.0, ,50, ,10.0, , 65, ,11, ,300, , , ,29.32, , , , , ,30.03, ,AA, , , ,30.04, 
94846,20150825,1051,11,OVC029, ,10.00, , , ,63, ,17.2, ,56, ,13.2, ,50, ,10.0, , 63, ,10, ,310, , , ,29.32, , , , , ,30.03, ,AA, , , ,30.04, 
94846,20150825,1126,11,OVC030, ,10.00, , , ,65, ,18.3, ,57, ,13.7, ,50, ,10.0, , 59, ,14, ,320, , , ,29.31, , , , , ,M, ,SP, , , ,30.03, 
94846,20150825,1151,11,BKN031, ,10.00, , , ,66, ,18.9, ,57, ,13.9, ,50, ,10.0, , 57, , 7, ,270, , , ,29.31, , , , , ,30.03, ,AA, , , ,30.03, 
94846,20150825,1251,11,SCT034, ,10.00, , , ,68, ,20.0, ,58, ,14.6, ,51, ,10.6, , 55, , 9, ,310, , , ,29.30, , , , , ,30.01, ,AA, , , ,30.02, 
94846,20150825,1351,11,BKN036, ,10.00, , , ,71, ,21.7, ,60, ,15.5, ,52, ,11.1, , 51, , 8, ,310, ,17, ,29.29, , , , , ,30.01, ,AA, , , ,30.01, 
94846,20150825,1451,11,BKN039, ,10.00, , , ,70, ,21.1, ,60, ,15.6, ,53, ,11.7, , 55, , 9, ,330, , , ,29.29, , , , , ,30.00, ,AA, , , ,30.01, 
94846,20150825,1551,11,OVC045, ,10.00, , , ,69, ,20.6, ,60, ,15.4, ,53, ,11.7, , 57, , 7, ,310, , , ,29.29, , , , , ,30.01, ,AA, , , ,30.01, 
94846,20150825,1651,11,OVC046, ,10.00, , , ,67, ,19.4, ,59, ,15.0, ,53, ,11.7, , 61, ,13, ,070, , , ,29.30, , , , , ,30.01, ,AA, , , ,30.02, 
94846,20150825,1751,11,SCT041 OVC050, ,10.00, , , ,65, ,18.3, ,58, ,14.2, ,52, ,11.1, , 63, , 9, ,050, , , ,29.31, , , , , ,30.02, ,AA, , , ,30.03, 
94846,20150825,1851,11,OVC055, ,10.00, , , ,63, ,17.2, ,57, ,14.0, ,53, ,11.7, , 70, , 8, ,070, , , ,29.32, , , , , ,30.03, ,AA, , , ,30.04, 
94846,20150825,1951,11,OVC055, ,10.00, , , ,63, ,17.2, ,57, ,14.0, ,53, ,11.7, , 70, , 7, ,050, , , ,29.34, , , , , ,30.06, ,AA, , , ,30.06, 
94846,20150825,2051,11,OVC050, ,10.00, , , ,63, ,17.2, ,57, ,14.0, ,53, ,11.7, , 70, , 5, ,VR , , , ,29.35, , , , , ,30.07, ,AA, , , ,30.07, 
94846,20150825,2151,11,FEW038 OVC050, ,10.00, , , ,63, ,17.2, ,57, ,14.1, ,53, ,11.7, , 70, , 5, ,020, , , ,29.36, , , , , ,30.07, ,AA, , , ,30.08, 
94846,20150825,2251,11,FEW030 BKN050, ,10.00, , , ,62, ,16.7, ,57, ,13.8, ,53, ,11.7, , 73, , 0, ,000, , , ,29.36, , , , , ,30.07, ,AA, , , ,30.08, 
94846,20150825,2351,11,SCT030 SCT050, ,10.00, , , ,60, ,15.6, ,56, ,13.1, ,52, ,11.1, , 75, , 9, ,340, , , ,29.36, , , , , ,30.07, ,AA, , , ,30.08, 
94846,20150826,0051,11,FEW030, ,10.00, , , ,58, ,14.4, ,54, ,12.3, ,51, ,10.6, , 78, , 8, ,320, , , ,29.36, , , , , ,30.08, ,AA, , , ,30.08, 
94846,20150826,0120,11,BKN023, ,10.00, , , ,58, ,14.4, ,55, ,12.6, ,52, ,11.1, , 81, , 7, ,310, , , ,29.36, , , , , ,M, ,SP, , , ,30.08, 
94846,20150826,0142,11,BKN025, ,10.00, , , ,58, ,14.4, ,55, ,12.6, ,52, ,11.1, , 81, , 7, ,320, , , ,29.35, , , , , ,M, ,SP, , , ,30.07, 
94846,20150826,0151,11,BKN026, ,10.00, , , ,57, ,13.9, ,54, ,12.3, ,52, ,11.1, , 83, , 7, ,320, , , ,29.35, , , , , ,30.07, ,AA, , , ,30.07, 
94846,20150826,0241,11,BKN030, ,10.00, , , ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, , 87, , 3, ,310, , , ,29.37, , , , , ,M, ,SP, , , ,30.09, 
94846,20150826,0251,11,BKN030, ,10.00, , , ,57, ,13.9, ,54, ,12.3, ,52, ,11.1, , 83, , 6, ,310, , , ,29.37, , , , , ,30.08, ,AA, , , ,30.09, 
94846,20150826,0351,11,OVC033, ,10.00, , , ,58, ,14.4, ,55, ,12.6, ,52, ,11.1, , 81, , 7, ,310, , , ,29.38, , , , , ,30.09, ,AA, , , ,30.10, 
94846,20150826,0451,11,OVC030, ,10.00, , , ,59, ,15.0, ,56, ,13.1, ,53, ,11.7, , 81, , 6, ,320, , , ,29.39, , , , , ,30.10, ,AA, , , ,30.11, 
94846,20150826,0551,11,OVC032, ,10.00, , , ,60, ,15.6, ,56, ,13.3, ,53, ,11.7, , 78, , 8, ,330, , , ,29.41, , , , , ,30.13, ,AA, , , ,30.13, 
94846,20150826,0626,11,FEW022 OVC029, ,10.00, , , ,60, ,15.6, ,56, ,13.3, ,53, ,11.7, , 78, , 8, ,360, , , ,29.41, , , , , ,M, ,SP, , , ,30.14, 
94846,20150826,0651,11,FEW022 OVC029, ,10.00, , , ,60, ,15.6, ,56, ,13.3, ,53, ,11.7, , 78, , 7, ,360, , , ,29.42, , , , , ,30.14, ,AA, , , ,30.15, 
94846,20150826,0708,11,OVC030, ,10.00, , , ,60, ,15.6, ,56, ,13.3, ,53, ,11.7, , 78, , 7, ,350, , , ,29.42, , , , , ,M, ,SP, , , ,30.15, 
94846,20150826,0751,11,OVC031, ,10.00, , , ,61, ,16.1, ,57, ,13.6, ,53, ,11.7, , 75, , 7, ,350, , , ,29.44, , , , , ,30.16, ,AA, , , ,30.16, 
94846,20150826,0851,11,FEW019 OVC030, ,10.00, , , ,62, ,16.7, ,57, ,13.8, ,53, ,11.7, , 73, , 8, ,350, , , ,29.44, , , , , ,30.16, ,AA, , , ,30.17, 
94846,20150826,0949,11,OVC028, ,10.00, , , ,63, ,17.0, ,57, ,13.8, ,52, ,11.0, , 68, ,11, ,330, , , ,29.45, , , , , ,M, ,SP, , , ,30.18, 
94846,20150826,0951,11,OVC030, ,10.00, , , ,63, ,17.2, ,57, ,13.8, ,52, ,11.1, , 68, , 9, ,330, , , ,29.45, , , , , ,30.17, ,AA, , , ,30.18, 
94846,20150826,1038,11,OVC028, ,10.00, , , ,63, ,17.2, ,57, ,13.8, ,52, ,11.1, , 68, , 8, ,350, , , ,29.45, , , , , ,M, ,SP, , , ,30.18, 
94846,20150826,1051,11,OVC026, ,10.00, , , ,63, ,17.2, ,56, ,13.5, ,51, ,10.6, , 65, , 7, ,340, , , ,29.45, , , , , ,30.17, ,AA, , , ,30.18, 
94846,20150826,1151,11,OVC029, ,10.00, , , ,64, ,17.8, ,57, ,13.7, ,51, ,10.6, , 63, , 7, ,360, , , ,29.44, , , , , ,30.16, ,AA, , , ,30.17, 
94846,20150826,1209,11,OVC031, ,10.00, , , ,65, ,18.3, ,57, ,14.0, ,51, ,10.6, , 61, , 9, ,020, , , ,29.44, , , , , ,M, ,SP, , , ,30.17, 
94846,20150826,1251,11,OVC031, ,10.00, , , ,65, ,18.3, ,57, ,14.0, ,51, ,10.6, , 61, , 8, ,340, , , ,29.44, , , , , ,30.16, ,AA, , , ,30.16, 
94846,20150826,1351,11,OVC031, ,10.00, , , ,65, ,18.3, ,58, ,14.2, ,52, ,11.1, , 63, , 9, ,340, , , ,29.44, , , , , ,30.16, ,AA, , , ,30.16, 
94846,20150826,1451,11,OVC031, ,10.00, , , ,66, ,18.9, ,58, ,14.5, ,52, ,11.1, , 61, , 6, ,340, , , ,29.44, , , , , ,30.15, ,AA, , , ,30.16, 
94846,20150826,1551,11,OVC034, ,10.00, , , ,65, ,18.3, ,58, ,14.5, ,53, ,11.7, , 65, , 7, ,310, , , ,29.42, , , , , ,30.15, ,AA, , , ,30.15, 
94846,20150826,1651,11,OVC032, ,10.00, , , ,65, ,18.3, ,58, ,14.2, ,52, ,11.1, , 63, , 7, ,300, , , ,29.42, , , , , ,30.15, ,AA, , , ,30.15, 
94846,20150826,1751,11,OVC032, ,10.00, , , ,65, ,18.3, ,58, ,14.2, ,52, ,11.1, , 63, , 3, ,290, , , ,29.42, , , , , ,30.15, ,AA, , , ,30.15, 
94846,20150826,1851,11,BKN031, ,10.00, , , ,65, ,18.3, ,58, ,14.2, ,52, ,11.1, , 63, , 5, ,030, , , ,29.42, , , , , ,30.14, ,AA, , , ,30.15, 
94846,20150826,1951,11,BKN033, ,10.00, , , ,63, ,17.2, ,57, ,14.1, ,53, ,11.7, , 70, , 5, ,100, , , ,29.44, , , , , ,30.16, ,AA, , , ,30.16, 
94846,20150826,2051,11,BKN033, ,10.00, , , ,63, ,17.2, ,57, ,14.1, ,53, ,11.7, , 70, , 6, ,090, , , ,29.44, , , , , ,30.17, ,AA, , , ,30.17, 
94846,20150826,2151,11,BKN034, ,10.00, , , ,63, ,17.2, ,57, ,13.8, ,52, ,11.1, , 68, , 3, ,090, , , ,29.45, , , , , ,30.17, ,AA, , , ,30.18, 
94846,20150826,2251,11,CLR, ,10.00, , , ,58, ,14.4, ,55, ,12.9, ,53, ,11.7, , 84, , 0, ,000, , , ,29.44, , , , , ,30.17, ,AA, , , ,30.17, 
94846,20150826,2351,11,CLR, ,10.00, , , ,57, ,13.9, ,55, ,12.6, ,53, ,11.7, , 87, , 3, ,270, , , ,29.44, , , , , ,30.16, ,AA, , , ,30.17, 
94846,20150827,0051,11,CLR, ,10.00, , , ,56, ,13.3, ,54, ,12.4, ,53, ,11.7, , 90, , 3, ,260, , , ,29.44, , , , , ,30.16, ,AA, , , ,30.16, 
94846,20150827,0151,11,CLR, ,10.00, , , ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, , 87, , 5, ,270, , , ,29.44, , , , , ,30.16, ,AA, , , ,30.16, 
94846,20150827,0251,11,CLR, , 9.00, , , ,55, ,12.8, ,53, ,11.8, ,52, ,11.1, , 90, , 0, ,000, , , ,29.44, , , , , ,30.16, ,AA, , , ,30.17, 
94846,20150827,0351,11,CLR, , 9.00, , , ,52, ,11.1, ,51, ,10.8, ,51, ,10.6, , 96, , 0, ,000, , , ,29.44, , , , , ,30.16, ,AA, , , ,30.16, 
94846,20150827,0451,11,FEW050, ,10.00, , , ,52, ,11.1, ,51, ,10.5, ,50, ,10.0, , 93, , 0, ,000, , , ,29.47, , , , , ,30.19, ,AA, , , ,30.19, 
94846,20150827,0551,11,BKN031, ,10.00, , , ,53, ,11.7, ,52, ,11.0, ,51, ,10.6, , 93, , 5, ,260, , , ,29.49, , , , , ,30.22, ,AA, , , ,30.22, 
94846,20150827,0651,11,SCT031, ,10.00, , , ,58, ,14.4, ,56, ,13.2, ,54, ,12.2, , 87, , 0, ,000, , , ,29.49, , , , , ,30.22, ,AA, , , ,30.22, 
94846,20150827,0751,11,FEW035, ,10.00, , , ,63, ,17.2, ,57, ,14.1, ,53, ,11.7, , 70, , 0, ,000, , , ,29.48, , , , , ,30.20, ,AA, , , ,30.21, 
94846,20150827,0851,11,SCT031, ,10.00, , , ,65, ,18.3, ,58, ,14.2, ,52, ,11.1, , 63, , 5, ,120, , , ,29.47, , , , , ,30.20, ,AA, , , ,30.20, 
94846,20150827,0951,11,BKN034, ,10.00, , , ,67, ,19.4, ,59, ,14.7, ,52, ,11.1, , 59, , 6, ,VR , , , ,29.47, , , , , ,30.18, ,AA, , , ,30.19, 
94846,20150827,1051,11,BKN036, ,10.00, , , ,70, ,21.1, ,60, ,15.3, ,52, ,11.1, , 53, , 7, ,130, , , ,29.47, , , , , ,30.18, ,AA, , , ,30.19, 
94846,20150827,1151,11,SCT040, ,10.00, , , ,71, ,21.7, ,60, ,15.6, ,52, ,11.1, , 51, , 5, ,140, , , ,29.47, , , , , ,30.18, ,AA, , , ,30.19, 
94846,20150827,1251,11,SCT043, ,10.00, , , ,73, ,22.8, ,61, ,16.0, ,52, ,11.1, , 48, , 6, ,070, , , ,29.44, , , , , ,30.16, ,AA, , , ,30.17, 
94846,20150827,1351,11,SCT042, ,10.00, , , ,74, ,23.3, ,61, ,16.2, ,52, ,11.1, , 46, , 6, ,110, , , ,29.41, , , , , ,30.14, ,AA, , , ,30.14, 
94846,20150827,1451,11,SCT047, ,10.00, , , ,74, ,23.3, ,61, ,16.2, ,52, ,11.1, , 46, , 3, ,100, , , ,29.41, , , , , ,30.12, ,AA, , , ,30.13, 
94846,20150827,1551,11,FEW045 SCT250, ,10.00, , , ,73, ,22.8, ,62, ,16.5, ,54, ,12.2, , 52, ,14, ,100, , , ,29.41, , , , , ,30.12, ,AA, , , ,30.13, 
94846,20150827,1651,11,FEW045 BKN250, ,10.00, , , ,70, ,21.1, ,60, ,15.3, ,52, ,11.1, , 53, ,10, ,090, , , ,29.41, , , , , ,30.12, ,AA, , , ,30.13, 
94846,20150827,1751,11,FEW045 BKN250, ,10.00, , , ,69, ,20.6, ,59, ,15.1, ,52, ,11.1, , 55, ,13, ,100, , , ,29.39, , , , , ,30.11, ,AA, , , ,30.12, 
94846,20150827,1851,11,OVC250, ,10.00, , , ,66, ,18.9, ,59, ,15.0, ,54, ,12.2, , 65, , 7, ,100, , , ,29.39, , , , , ,30.11, ,AA, , , ,30.12, 
94846,20150827,1951,11,BKN250, ,10.00, , , ,66, ,18.9, ,60, ,15.3, ,55, ,12.8, , 68, , 6, ,080, , , ,29.39, , , , , ,30.12, ,AA, , , ,30.12, 
94846,20150827,2051,11,SCT250, ,10.00, , , ,65, ,18.3, ,60, ,15.4, ,56, ,13.3, , 73, , 3, ,070, , , ,29.41, , , , , ,30.13, ,AA, , , ,30.14, 
94846,20150827,2151,11,SCT250, , 9.00, , , ,60, ,15.6, ,57, ,13.9, ,55, ,12.8, , 84, , 0, ,000, , , ,29.41, , , , , ,30.13, ,AA, , , ,30.14, 
94846,20150827,2251,11,FEW250, ,10.00, , , ,59, ,15.0, ,56, ,13.4, ,54, ,12.2, , 84, , 0, ,000, , , ,29.41, , , , , ,30.12, ,AA, , , ,30.13, 
94846,20150827,2351,11,FEW250, , 9.00, , , ,59, ,15.0, ,57, ,13.7, ,55, ,12.8, , 87, , 3, ,130, , , ,29.41, , , , , ,30.13, ,AA, , , ,30.13, 
94846,20150828,0051,11,SCT250, , 8.00, , , ,59, ,15.0, ,57, ,14.0, ,56, ,13.3, , 90, , 3, ,150, , , ,29.39, , , , , ,30.11, ,AA, , , ,30.12, 
94846,20150828,0151,11,BKN250, , 9.00, , , ,59, ,15.0, ,57, ,14.0, ,56, ,13.3, , 90, , 3, ,150, , , ,29.39, , , , , ,30.12, ,AA, , , ,30.12, 
94846,20150828,0251,11,SCT250, , 9.00, , , ,59, ,15.0, ,57, ,13.7, ,55, ,12.8, , 87, , 3, ,160, , , ,29.39, , , , , ,30.11, ,AA, , , ,30.12, 
94846,20150828,0351,11,SCT250, , 9.00, , , ,59, ,15.0, ,57, ,13.7, ,55, ,12.8, , 87, , 3, ,160, , , ,29.39, , , , , ,30.10, ,AA, , , ,30.11, 
94846,20150828,0451,11,BKN170 BKN250, ,10.00, , , ,59, ,15.0, ,57, ,13.7, ,55, ,12.8, , 87, , 5, ,160, , , ,29.39, , , , , ,30.11, ,AA, , , ,30.11, 
94846,20150828,0551,11,BKN200 BKN250, ,10.00, , , ,61, ,16.1, ,58, ,14.5, ,56, ,13.3, , 84, , 0, ,000, , , ,29.41, , , , , ,30.12, ,AA, , , ,30.13, 
94846,20150828,0651,11,BKN200 OVC250, ,10.00, , , ,64, ,17.8, ,60, ,15.8, ,58, ,14.4, , 81, , 5, ,180, , , ,29.41, , , , , ,30.13, ,AA, , , ,30.14, 
94846,20150828,0751,11,BKN190, ,10.00, , , ,67, ,19.4, ,62, ,16.4, ,58, ,14.4, , 73, , 5, ,170, , , ,29.41, , , , , ,30.13, ,AA, , , ,30.14, 
94846,20150828,0851,11,BKN180 OVC250, ,10.00, , , ,70, ,21.1, ,63, ,17.4, ,59, ,15.0, , 68, , 6, ,210, , , ,29.42, , , , , ,30.14, ,AA, , , ,30.15, 
94846,20150828,0951,11,SCT200 OVC250, ,10.00, , , ,71, ,21.7, ,64, ,17.6, ,59, ,15.0, , 66, , 8, ,210, , , ,29.41, , , , , ,30.14, ,AA, , , ,30.14, 
94846,20150828,1051,11,FEW160 BKN210 OVC250, ,10.00, , , ,71, ,21.7, ,64, ,17.6, ,59, ,15.0, , 66, , 9, ,230, , , ,29.41, , , , , ,30.14, ,AA, , , ,30.14, 
94846,20150828,1151,11,BKN100 BKN140 OVC250, ,10.00, , , ,71, ,21.7, ,64, ,17.6, ,59, ,15.0, , 66, , 7, ,230, , , ,29.41, , , , , ,30.13, ,AA, , , ,30.13, 
94846,20150828,1251,11,FEW100 BKN140 OVC250, ,10.00, , , ,71, ,21.7, ,64, ,17.6, ,59, ,15.0, , 66, , 6, ,210, , , ,29.39, , , , , ,30.11, ,AA, , , ,30.12, 
94846,20150828,1351,11,FEW100 SCT140 OVC250, ,10.00, , , ,72, ,22.2, ,64, ,17.8, ,59, ,15.0, , 64, , 5, ,210, , , ,29.39, , , , , ,30.10, ,AA, , , ,30.11, 
94846,20150828,1451,11,BKN150 OVC250, ,10.00, , , ,72, ,22.2, ,64, ,17.8, ,59, ,15.0, , 64, , 5, ,200, , , ,29.36, , , , , ,30.08, ,AA, , , ,30.08, 
94846,20150828,1551,11,BKN150 OVC250, ,10.00, , , ,72, ,22.2, ,65, ,18.1, ,60, ,15.6, , 66, , 6, ,130, , , ,29.35, , , , , ,30.06, ,AA, , , ,30.07, 
94846,20150828,1651,11,BKN095 BKN120 OVC250, ,10.00, , , ,71, ,21.7, ,65, ,18.2, ,61, ,16.1, , 71, , 6, ,150, , , ,29.35, , , , , ,30.06, ,AA, , , ,30.07, 
94846,20150828,1751,11,BKN095 BKN120 OVC160, ,10.00, , , ,72, ,22.2, ,65, ,18.1, ,60, ,15.6, , 66, , 6, ,120, , , ,29.34, , , , , ,30.05, ,AA, , , ,30.06, 
94846,20150828,1851,11,FEW080 SCT095 OVC160, ,10.00, , , ,71, ,21.7, ,64, ,17.9, ,60, ,15.6, , 68, , 6, ,070, , , ,29.34, , , , , ,30.06, ,AA, , , ,30.06, 
94846,20150828,1951,11,FEW046 SCT100 OVC160, ,10.00, , , ,70, ,21.1, ,64, ,18.0, ,61, ,16.1, , 73, , 6, ,080, , , ,29.36, , , , , ,30.07, ,AA, , , ,30.08, 
94846,20150828,2051,11,FEW047 BKN100 OVC160, ,10.00, , , ,70, ,21.1, ,66, ,18.6, ,63, ,17.2, , 79, , 9, ,090, , , ,29.35, , , , , ,30.06, ,AA, , , ,30.07, 
94846,20150828,2151,11,OVC110, ,10.00, , , ,70, ,21.1, ,66, ,18.6, ,63, ,17.2, , 79, , 6, ,080, , , ,29.35, , , , , ,30.06, ,AA, , , ,30.07, 
94846,20150828,2251,11,BKN050 OVC150, ,10.00, , , ,70, ,21.1, ,66, ,18.6, ,63, ,17.2, , 79, , 5, ,060, , , ,29.36, , , , , ,30.07, ,AA, , , ,30.08, 
94846,20150828,2351,11,FEW049 OVC160, ,10.00, , , ,69, ,20.6, ,66, ,18.8, ,64, ,17.8, , 84, , 5, ,050, , , ,29.36, , , , , ,30.07, ,AA, , , ,30.08, 
94846,20150829,0051,11,BKN060 OVC130, ,10.00, , , ,68, ,20.0, ,65, ,18.2, ,63, ,17.2, , 84, , 5, ,130, , , ,29.34, , , , , ,30.05, ,AA, , , ,30.06, 
94846,20150829,0151,11,FEW075 SCT095 OVC120, ,10.00, , , ,67, ,19.4, ,63, ,17.0, ,60, ,15.6, , 78, , 6, ,150, , , ,29.32, , , , , ,30.03, ,AA, ,  T, ,30.04, 
94846,20150829,0251,11,BKN100 OVC110, ,10.00, ,-RA, ,65, ,18.3, ,63, ,16.9, ,61, ,16.1, , 87, , 8, ,170, , , ,29.31, , , , , ,30.02, ,AA, ,0.01, ,30.03, 
94846,20150829,0351,11,OVC110, , 6.00, ,-RA BR, ,64, ,17.8, ,62, ,16.7, ,61, ,16.1, , 90, , 8, ,180, , , ,29.32, , , , , ,30.04, ,AA, ,0.10, ,30.04, 
94846,20150829,0449,11,FEW060 BKN090 OVC110, , 3.00, ,RA BR, ,63, ,17.0, ,63, ,17.2, ,63, ,17.0, ,100, , 9, ,140, , , ,29.31, , , , , ,M, ,SP, , , ,30.03, 
94846,20150829,0451,11,FEW060 BKN090 OVC110, , 3.00, ,RA BR, ,63, ,17.2, ,62, ,16.8, ,62, ,16.7, , 97, , 9, ,140, , , ,29.30, , , , , ,30.01, ,AA, ,0.18, ,30.02, 
94846,20150829,0551,11,FEW037 BKN070 OVC090, , 4.00, ,-RA BR, ,63, ,17.2, ,62, ,16.8, ,62, ,16.7, , 97, , 6, ,140, , , ,29.32, , , , , ,30.03, ,AA, ,0.21, ,30.04, 
94846,20150829,0635,11,SCT050 OVC075, , 6.00, ,-RA BR, ,64, ,17.8, ,63, ,17.1, ,62, ,16.7, , 93, , 8, ,130, , , ,29.33, , , , , ,M, ,SP, , , ,30.05, 
